"GEO_ID","NAME","P2_001N","P2_002N","P2_003N","P2_004N","P2_005N","P2_006N","P2_007N","P2_008N","P2_009N","P2_010N","P2_011N","P2_012N","P2_013N","P2_014N","P2_015N","P2_016N","P2_017N","P2_018N","P2_019N","P2_020N","P2_021N","P2_022N","P2_023N","P2_024N","P2_025N","P2_026N","P2_027N","P2_028N","P2_029N","P2_030N","P2_031N","P2_032N","P2_033N","P2_034N","P2_035N","P2_036N","P2_037N","P2_038N","P2_039N","P2_040N","P2_041N","P2_042N","P2_043N","P2_044N","P2_045N","P2_046N","P2_047N","P2_048N","P2_049N","P2_050N","P2_051N","P2_052N","P2_053N","P2_054N","P2_055N","P2_056N","P2_057N","P2_058N","P2_059N","P2_060N","P2_061N","P2_062N","P2_063N","P2_064N","P2_065N","P2_066N","P2_067N","P2_068N","P2_069N","P2_070N","P2_071N","P2_072N","P2_073N"
"1400000US25009204200","Census Tract 2042, Essex County, Massachusetts","5236","1139","4097","3902","3589","164","23","91","1","34","195","181","35","35","53","2","53","2","0","0","1","0","0","0","0","0","0","12","3","0","3","3","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0"
"1400000US25009204300","Census Tract 2043, Essex County, Massachusetts","4076","1982","2094","1999","1725","176","6","61","0","31","95","76","19","13","18","1","17","1","0","0","3","0","0","2","0","2","0","16","4","2","0","7","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0"
"1400000US25009204400","Census Tract 2044, Essex County, Massachusetts","3489","249","3240","3116","3007","35","3","47","0","24","124","122","26","26","33","3","31","1","1","0","0","0","0","0","0","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009204500","Census Tract 2045, Essex County, Massachusetts","3537","422","3115","2947","2763","87","0","83","0","14","168","163","40","34","26","0","52","1","0","0","7","2","0","1","0","0","0","5","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009204600","Census Tract 2046, Essex County, Massachusetts","5369","693","4676","4416","4136","122","3","90","2","63","260","250","45","39","34","1","120","1","0","0","10","0","0","0","0","0","0","10","0","2","0","5","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009204701","Census Tract 2047.01, Essex County, Massachusetts","6185","1596","4589","4396","3710","379","12","251","0","44","193","177","51","32","37","0","48","2","1","1","5","0","0","0","0","0","0","16","10","0","0","3","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009204702","Census Tract 2047.02, Essex County, Massachusetts","6208","1079","5129","4875","4067","347","4","375","3","79","254","245","49","42","43","5","90","0","7","0","8","0","0","0","1","0","0","9","1","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009205100","Census Tract 2051, Essex County, Massachusetts","6128","1618","4510","4275","3318","524","5","377","4","47","235","225","72","32","46","0","62","4","2","0","7","0","0","0","0","0","0","8","3","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009205200","Census Tract 2052, Essex County, Massachusetts","5925","2313","3612","3403","2359","507","3","491","3","40","209","196","48","23","31","7","56","6","1","0","23","0","0","0","0","1","0","13","5","2","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009205300","Census Tract 2053, Essex County, Massachusetts","4807","958","3849","3684","3232","252","4","150","2","44","165","156","37","33","19","5","54","1","1","0","3","0","0","0","3","0","0","8","1","2","0","0","0","0","2","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009205400","Census Tract 2054, Essex County, Massachusetts","4874","481","4393","4178","3801","179","10","152","1","35","215","210","62","24","41","0","62","1","11","0","6","0","0","0","2","1","0","5","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009205500","Census Tract 2055, Essex County, Massachusetts","5500","2864","2636","2463","1391","637","5","368","0","62","173","164","63","21","13","0","57","0","0","0","10","0","0","0","0","0","0","9","1","2","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009205600","Census Tract 2056, Essex County, Massachusetts","4422","1359","3063","2871","1986","576","12","254","1","42","192","186","70","18","21","2","48","6","5","3","9","4","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009205700","Census Tract 2057, Essex County, Massachusetts","5072","1633","3439","3244","2346","365","10","461","0","62","195","177","48","33","23","0","56","2","6","0","6","0","0","0","0","3","0","16","5","1","0","6","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009205800","Census Tract 2058, Essex County, Massachusetts","3725","2040","1685","1564","791","330","5","410","0","28","121","112","35","20","12","0","38","3","1","0","2","0","0","0","1","0","0","9","7","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009205900","Census Tract 2059, Essex County, Massachusetts","4798","2250","2548","2388","1420","490","5","424","0","49","160","154","56","21","16","0","40","5","3","0","13","0","0","0","0","0","0","6","0","0","0","0","2","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009206000","Census Tract 2060, Essex County, Massachusetts","3704","2281","1423","1345","595","515","4","214","0","17","78","74","28","3","9","1","23","5","1","0","4","0","0","0","0","0","0","4","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009206100","Census Tract 2061, Essex County, Massachusetts","4199","2611","1588","1503","600","562","4","289","0","48","85","80","36","5","5","0","9","9","1","0","3","3","0","0","4","5","0","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009206200","Census Tract 2062, Essex County, Massachusetts","5879","3884","1995","1852","808","633","6","316","0","89","143","133","56","12","1","0","20","8","6","1","28","0","0","1","0","0","0","6","0","3","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009206300","Census Tract 2063, Essex County, Massachusetts","4214","2393","1821","1661","777","490","3","345","3","43","160","145","62","23","12","7","17","2","1","0","14","0","0","0","2","4","1","14","5","1","1","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009206400","Census Tract 2064, Essex County, Massachusetts","6060","2681","3379","3163","2072","646","5","367","2","71","216","207","88","19","31","0","40","1","7","0","16","0","0","4","1","0","0","9","3","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009206500","Census Tract 2065, Essex County, Massachusetts","3747","2162","1585","1456","699","455","6","269","0","27","129","128","47","11","20","0","34","3","0","0","12","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009206600","Census Tract 2066, Essex County, Massachusetts","5116","1851","3265","3023","2110","526","0","304","0","83","242","217","69","24","26","1","58","3","1","0","32","0","0","0","1","2","0","24","10","1","0","0","3","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009206700","Census Tract 2067, Essex County, Massachusetts","4564","1809","2755","2602","1807","481","3","260","3","48","153","146","42","8","14","2","39","15","0","0","17","0","0","0","0","4","5","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009206800","Census Tract 2068, Essex County, Massachusetts","4425","2358","2067","1938","1048","604","6","200","1","79","129","114","38","16","12","0","22","8","7","0","8","1","0","0","0","2","0","11","9","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009206900","Census Tract 2069, Essex County, Massachusetts","4995","1881","3114","2955","1766","958","6","168","4","53","159","155","34","13","13","0","73","2","2","0","17","1","0","0","0","0","0","4","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009207000","Census Tract 2070, Essex County, Massachusetts","2289","1179","1110","1063","586","332","11","105","0","29","47","40","24","0","4","0","8","3","0","0","0","0","0","0","0","0","1","7","6","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009207100","Census Tract 2071, Essex County, Massachusetts","3807","2270","1537","1425","424","371","0","552","4","74","112","97","16","7","20","2","34","1","3","0","13","0","0","0","1","0","0","7","3","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","1","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009207200","Census Tract 2072, Essex County, Massachusetts","3003","1684","1319","1257","600","302","2","346","0","7","62","59","20","13","7","2","8","0","0","0","4","0","0","0","1","4","0","3","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009208101","Census Tract 2081.01, Essex County, Massachusetts","5402","717","4685","4414","3804","270","0","220","0","120","271","263","22","23","30","0","175","0","0","3","10","0","0","0","0","0","0","8","0","0","0","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009208102","Census Tract 2081.02, Essex County, Massachusetts","3542","427","3115","2953","2460","200","1","210","0","82","162","155","24","11","11","0","92","0","4","0","13","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009208200","Census Tract 2082, Essex County, Massachusetts","5530","398","5132","4859","4336","190","5","199","1","128","273","267","32","27","22","0","172","5","0","0","8","0","0","0","0","1","0","5","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009208301","Census Tract 2083.01, Essex County, Massachusetts","2678","177","2501","2376","2126","60","5","151","1","33","125","116","20","15","9","0","69","0","2","0","0","0","0","0","1","0","0","7","2","0","0","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009208302","Census Tract 2083.02, Essex County, Massachusetts","4985","399","4586","4374","3894","170","3","208","0","99","212","211","14","24","23","2","140","5","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009208401","Census Tract 2084.01, Essex County, Massachusetts","2968","184","2784","2640","2328","80","7","173","0","52","144","140","15","16","7","0","92","4","0","1","4","0","0","1","0","0","0","4","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009208402","Census Tract 2084.02, Essex County, Massachusetts","3514","299","3215","2957","2537","107","4","247","1","61","258","250","14","3","23","0","201","0","4","0","4","0","0","0","0","1","0","8","6","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009209100","Census Tract 2091, Essex County, Massachusetts","7176","243","6933","6680","6015","86","0","535","0","44","253","248","28","35","85","0","92","0","0","0","5","0","0","0","1","2","0","5","1","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009209200","Census Tract 2092, Essex County, Massachusetts","5824","158","5666","5501","5226","24","1","220","0","30","165","157","18","19","45","1","72","0","0","0","1","0","0","0","0","1","0","8","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009210100","Census Tract 2101, Essex County, Massachusetts","6880","280","6600","6420","6134","70","7","183","1","25","180","179","34","28","31","1","77","3","2","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009210200","Census Tract 2102, Essex County, Massachusetts","5308","184","5124","4988","4767","100","3","98","0","20","136","134","33","15","28","0","56","1","0","0","0","0","0","0","1","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009210301","Census Tract 2103.01, Essex County, Massachusetts","5176","211","4965","4855","4621","90","0","127","0","17","110","106","16","16","13","0","58","1","0","0","2","0","0","0","0","0","0","4","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009210302","Census Tract 2103.02, Essex County, Massachusetts","4918","390","4528","4254","3705","263","4","202","0","80","274","265","38","23","37","1","154","0","1","0","11","0","0","0","0","0","0","6","2","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","3","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25009210401","Census Tract 2104.01, Essex County, Massachusetts","3235","414","2821","2614","2128","316","3","72","0","95","207","201","28","8","9","2","142","4","0","0","6","0","0","0","1","1","0","6","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
